,Album_Id,Album_Type,Href,Album_Name,Label,Release_date,Release_date_precision,Total_tracks,Uri
112,5UgaQfAOaOdfLxFClw8EWa,album,https://api.spotify.com/v1/albums/5UgaQfAOaOdfLxFClw8EWa,Stereotype,Warner Music Nashville,2022-04-08,day,13,spotify:album:5UgaQfAOaOdfLxFClw8EWa
113,1rW4SdSGRziYMzyteohUwP,album,https://api.spotify.com/v1/albums/1rW4SdSGRziYMzyteohUwP,Straight Outta The Country,The Valory Music Co.,2021-04-23,day,8,spotify:album:1rW4SdSGRziYMzyteohUwP
114,4tokbQaFXRrq8keVGBD9vb,single,https://api.spotify.com/v1/albums/4tokbQaFXRrq8keVGBD9vb,Motley Crew,Republic Records,2021-07-09,day,1,spotify:album:4tokbQaFXRrq8keVGBD9vb
115,1zHR48K6XtWYm6bhrw4J6C,album,https://api.spotify.com/v1/albums/1zHR48K6XtWYm6bhrw4J6C,TAKE TIME,Epic/Not So Fast,2020-03-27,day,8,spotify:album:1zHR48K6XtWYm6bhrw4J6C
116,2smUD3MgTAgWjLjRe8wVnC,album,https://api.spotify.com/v1/albums/2smUD3MgTAgWjLjRe8wVnC,"If I Can’t Have Love, I Want Power",Capitol Records,2021-08-27,day,13,spotify:album:2smUD3MgTAgWjLjRe8wVnC
117,1jTRS4KS666BesH1GUHyEV,single,https://api.spotify.com/v1/albums/1jTRS4KS666BesH1GUHyEV,AM Remix,Flow La Movie,2021-06-24,day,1,spotify:album:1jTRS4KS666BesH1GUHyEV
118,0hTvuLmKKMWoBWgPPrpUKF,single,https://api.spotify.com/v1/albums/0hTvuLmKKMWoBWgPPrpUKF,REPEAT IT,Galactic Records/Republic Records,2021-08-06,day,1,spotify:album:0hTvuLmKKMWoBWgPPrpUKF
119,4sS5IjHR0YOJQdSTQ8whWz,album,https://api.spotify.com/v1/albums/4sS5IjHR0YOJQdSTQ8whWz,Trip At Knight (Complete Edition),"1400 Entertainment, Inc. / 10K Projects",2021-08-21,day,18,spotify:album:4sS5IjHR0YOJQdSTQ8whWz
120,4yP0hdKOZPNshxUOjY0cZj,album,https://api.spotify.com/v1/albums/4yP0hdKOZPNshxUOjY0cZj,After Hours,Republic Records,2020-03-20,day,14,spotify:album:4yP0hdKOZPNshxUOjY0cZj
121,7L8IHgiomfEpxOm61vgPTm,album,https://api.spotify.com/v1/albums/7L8IHgiomfEpxOm61vgPTm,Good Things,Warner Music Nashville,2021-08-13,day,12,spotify:album:7L8IHgiomfEpxOm61vgPTm
122,576UTio7xgY7YUxrHMzxeI,album,https://api.spotify.com/v1/albums/576UTio7xgY7YUxrHMzxeI,F*CK LOVE 3+: OVER YOU,Columbia,2021-07-27,day,35,spotify:album:576UTio7xgY7YUxrHMzxeI
123,7vus4Q8r5DS2Dl1JClxEsA,single,https://api.spotify.com/v1/albums/7vus4Q8r5DS2Dl1JClxEsA,Astronaut In The Ocean,Elektra (NEK),2021-01-06,day,1,spotify:album:7vus4Q8r5DS2Dl1JClxEsA
124,7KSf6p0G0mZd7j60etVTwT,album,https://api.spotify.com/v1/albums/7KSf6p0G0mZd7j60etVTwT,Hall of Fame,Columbia,2021-06-11,day,20,spotify:album:7KSf6p0G0mZd7j60etVTwT
125,1a7BlXLCqjTxQh6X8L9JBL,album,https://api.spotify.com/v1/albums/1a7BlXLCqjTxQh6X8L9JBL,Heartland,Records/Columbia,2021-08-27,day,9,spotify:album:1a7BlXLCqjTxQh6X8L9JBL
126,1pCA38N6MkLlthXtAOvZTU,album,https://api.spotify.com/v1/albums/1pCA38N6MkLlthXtAOvZTU,JORDI (Deluxe),Interscope Records*,2021-06-11,day,14,spotify:album:1pCA38N6MkLlthXtAOvZTU
127,15BnishwaiZhh0ZY3fnxMN,album,https://api.spotify.com/v1/albums/15BnishwaiZhh0ZY3fnxMN,SoulFly (Deluxe Version),Alamo,2021-08-20,day,28,spotify:album:15BnishwaiZhh0ZY3fnxMN
128,76HLs4wSTOuCNwcGl4dycr,single,https://api.spotify.com/v1/albums/76HLs4wSTOuCNwcGl4dycr,Don’t Go (with Justin Bieber & Don Toliver),OWSLA/Atlantic,2021-08-20,day,1,spotify:album:76HLs4wSTOuCNwcGl4dycr
129,7q5xGp0tEnJ8s1ZumqiRSk,album,https://api.spotify.com/v1/albums/7q5xGp0tEnJ8s1ZumqiRSk,SoulFly,Alamo,2021-03-26,day,19,spotify:album:7q5xGp0tEnJ8s1ZumqiRSk
130,0sRzY5xm0alCWdnB9wbr3F,compilation,https://api.spotify.com/v1/albums/0sRzY5xm0alCWdnB9wbr3F,Notte in Campeggio,Warner Music Group - X5 Music Group,2023-06-30,day,25,spotify:album:0sRzY5xm0alCWdnB9wbr3F
131,6cWawCk4DohREQA42eEOe1,single,https://api.spotify.com/v1/albums/6cWawCk4DohREQA42eEOe1,You,Ministry of Sound Recordings,2021-04-16,day,1,spotify:album:6cWawCk4DohREQA42eEOe1
132,6QBRBHphSZ5CE6KYzCDdI9,single,https://api.spotify.com/v1/albums/6QBRBHphSZ5CE6KYzCDdI9,Paralyzed,Atlantic Records,2021-08-13,day,1,spotify:album:6QBRBHphSZ5CE6KYzCDdI9
133,56meo2KJ9tRlaGUHSGfTpP,single,https://api.spotify.com/v1/albums/56meo2KJ9tRlaGUHSGfTpP,I GUESS I'M IN LOVE,Columbia,2021-08-20,day,2,spotify:album:56meo2KJ9tRlaGUHSGfTpP
134,7K0mSkUKYnyrOQ4ko2fl7N,single,https://api.spotify.com/v1/albums/7K0mSkUKYnyrOQ4ko2fl7N,Tick Tock,300 Entertainment/Atl,2021-08-20,day,1,spotify:album:7K0mSkUKYnyrOQ4ko2fl7N
135,5ExDI42RCtISkQXAgv8dtZ,single,https://api.spotify.com/v1/albums/5ExDI42RCtISkQXAgv8dtZ,Permission to Dance,BIGHIT MUSIC,2021-07-23,day,3,spotify:album:5ExDI42RCtISkQXAgv8dtZ
136,0fvmq3jIMJpjHFDTZtjWtx,album,https://api.spotify.com/v1/albums/0fvmq3jIMJpjHFDTZtjWtx,Just A Matter of Slime,P2021,2021-08-13,day,12,spotify:album:0fvmq3jIMJpjHFDTZtjWtx
137,0VRQaT37pbnZC6E7pkX0aQ,single,https://api.spotify.com/v1/albums/0VRQaT37pbnZC6E7pkX0aQ,papercuts,Bad Boy/Interscope Records,2021-08-12,day,1,spotify:album:0VRQaT37pbnZC6E7pkX0aQ
138,4K3SQSfKMXLcVnyUSFELZw,single,https://api.spotify.com/v1/albums/4K3SQSfKMXLcVnyUSFELZw,SUVs (Black on Black),Generation Now/Atlantic,2021-08-03,day,1,spotify:album:4K3SQSfKMXLcVnyUSFELZw
139,7MFj8Fxl8OrEAOyOBSMz51,single,https://api.spotify.com/v1/albums/7MFj8Fxl8OrEAOyOBSMz51,Straightenin,Quality Control Music/Motown Records,2021-05-14,day,1,spotify:album:7MFj8Fxl8OrEAOyOBSMz51
140,2f0DzdU6QbWtZqSlN7s1s5,album,https://api.spotify.com/v1/albums/2f0DzdU6QbWtZqSlN7s1s5,9,Broken Bow Records,2019-11-22,day,16,spotify:album:2f0DzdU6QbWtZqSlN7s1s5
141,6CvBb1XqN0igtQrWrbXD80,album,https://api.spotify.com/v1/albums/6CvBb1XqN0igtQrWrbXD80,The Voice of the Heroes,Quality Control Music/Alamo Records/Motown Records,2021-06-04,day,18,spotify:album:6CvBb1XqN0igtQrWrbXD80
142,2ioMOjxtndeNFrssEFnIjF,album,https://api.spotify.com/v1/albums/2ioMOjxtndeNFrssEFnIjF,Buy or Bye 2,OVO Sound,2021-11-12,day,15,spotify:album:2ioMOjxtndeNFrssEFnIjF
143,4ppICGY91Atsj50eTxxAQ5,single,https://api.spotify.com/v1/albums/4ppICGY91Atsj50eTxxAQ5,Brainwashed,Tom MacDonald,2021-08-13,day,1,spotify:album:4ppICGY91Atsj50eTxxAQ5
144,45ba6QAtNrdv6Ke4MFOKk9,album,https://api.spotify.com/v1/albums/45ba6QAtNrdv6Ke4MFOKk9,CALL ME IF YOU GET LOST,Columbia,2021-06-25,day,16,spotify:album:45ba6QAtNrdv6Ke4MFOKk9
145,2erc2EZKdtXpObRw9FALik,album,https://api.spotify.com/v1/albums/2erc2EZKdtXpObRw9FALik,Shottaz 4Eva,H$M Music / EMPIRE,2021-04-09,day,12,spotify:album:2erc2EZKdtXpObRw9FALik
146,6N9oICOUm4QT2YpWdKwUlu,single,https://api.spotify.com/v1/albums/6N9oICOUm4QT2YpWdKwUlu,Ball If I Want To,South Coast Music Group/Interscope Records,2021-06-18,day,1,spotify:album:6N9oICOUm4QT2YpWdKwUlu
147,4d9k0jS5GUloTE0JRqncyn,album,https://api.spotify.com/v1/albums/4d9k0jS5GUloTE0JRqncyn,29,"Big Machine Records, LLC",2021-02-19,day,7,spotify:album:4d9k0jS5GUloTE0JRqncyn
148,6tFOjuF74joX0RHbimAZp3,single,https://api.spotify.com/v1/albums/6tFOjuF74joX0RHbimAZp3,I Like Dat,Nappy Boy Entertainment / EMPIRE,2021-05-14,day,1,spotify:album:6tFOjuF74joX0RHbimAZp3
149,1RsqFdvHFKN9VGpBmJtUku,album,https://api.spotify.com/v1/albums/1RsqFdvHFKN9VGpBmJtUku,Bigger Than Life Or Death,CMG/Warlike/Interscope Records,2021-07-21,day,15,spotify:album:1RsqFdvHFKN9VGpBmJtUku
150,00wSTrFxoSzA7eeS1UxHgd,album,https://api.spotify.com/v1/albums/00wSTrFxoSzA7eeS1UxHgd,Sin Miedo (del Amor y Otros Demonios) ∞,EMI / Interscope,2020-12-04,day,13,spotify:album:00wSTrFxoSzA7eeS1UxHgd
151,57lgFncHBYu5E3igZnuCJK,album,https://api.spotify.com/v1/albums/57lgFncHBYu5E3igZnuCJK,Tickets To My Downfall,Bad Boy/Interscope Records,2020-09-25,day,15,spotify:album:57lgFncHBYu5E3igZnuCJK
152,6CM5qhYBvpgYNek5kYwuOJ,album,https://api.spotify.com/v1/albums/6CM5qhYBvpgYNek5kYwuOJ,King's Disease II,Mass Appeal,2021-08-06,day,15,spotify:album:6CM5qhYBvpgYNek5kYwuOJ
153,2KiivxtQQDKP8TfdXEfECf,single,https://api.spotify.com/v1/albums/2KiivxtQQDKP8TfdXEfECf,Lose,BMG Rights Management (US) LLC,2021-08-06,day,1,spotify:album:2KiivxtQQDKP8TfdXEfECf
154,3dv1xXXFHlv3WNSNsSZ93d,single,https://api.spotify.com/v1/albums/3dv1xXXFHlv3WNSNsSZ93d,i hope ur miserable until ur dead,Warner Records,2021-08-06,day,1,spotify:album:3dv1xXXFHlv3WNSNsSZ93d
155,0UMsQl5qJZAjhcj2985joB,single,https://api.spotify.com/v1/albums/0UMsQl5qJZAjhcj2985joB,Twerkulator,Quality Control Music/Motown Records,2021-05-21,day,1,spotify:album:0UMsQl5qJZAjhcj2985joB
156,7g5WqPI4CdA22Cy8LxRXCf,album,https://api.spotify.com/v1/albums/7g5WqPI4CdA22Cy8LxRXCf,Los Legendarios 001,La Base Music Group/ WK Records,2021-02-04,day,19,spotify:album:7g5WqPI4CdA22Cy8LxRXCf
157,28Yv9BE6ZI6dccK0sxbEq4,single,https://api.spotify.com/v1/albums/28Yv9BE6ZI6dccK0sxbEq4,Best Friend (feat. Doja Cat),ICY/Warner Records,2021-01-07,day,1,spotify:album:28Yv9BE6ZI6dccK0sxbEq4
158,270o30h7cAlEhBnbuSpFZq,album,https://api.spotify.com/v1/albums/270o30h7cAlEhBnbuSpFZq,El Dorado,Records/Columbia,2021-03-26,day,13,spotify:album:270o30h7cAlEhBnbuSpFZq
159,1y2AzG31F4CuCKQ1rpIzaI,album,https://api.spotify.com/v1/albums/1y2AzG31F4CuCKQ1rpIzaI,OK ORCHESTRA,S-Curve Records,2021-03-26,day,13,spotify:album:1y2AzG31F4CuCKQ1rpIzaI
160,3oxhQpF3Twbkl18oQYfnh5,single,https://api.spotify.com/v1/albums/3oxhQpF3Twbkl18oQYfnh5,my future,Darkroom/Interscope Records,2020-07-30,day,1,spotify:album:3oxhQpF3Twbkl18oQYfnh5
161,5YKqfiQdPYWJ0kZ5pttY5o,single,https://api.spotify.com/v1/albums/5YKqfiQdPYWJ0kZ5pttY5o,Build a Bitch,Warner Records,2021-05-14,day,1,spotify:album:5YKqfiQdPYWJ0kZ5pttY5o
162,6TQ8nqw43uUOWu7Yqp58ko,album,https://api.spotify.com/v1/albums/6TQ8nqw43uUOWu7Yqp58ko,The House Is Burning,Top Dawg Entertainment/Warner Records,2021-07-30,day,16,spotify:album:6TQ8nqw43uUOWu7Yqp58ko
163,4iCcsBlzVQVZoJzxBvhuyS,single,https://api.spotify.com/v1/albums/4iCcsBlzVQVZoJzxBvhuyS,working,RCA Records Label,2021-06-17,day,1,spotify:album:4iCcsBlzVQVZoJzxBvhuyS
164,5LuoozUhs2pl3glZeAJl89,single,https://api.spotify.com/v1/albums/5LuoozUhs2pl3glZeAJl89,Scary Hours 2,OVO,2021-03-05,day,3,spotify:album:5LuoozUhs2pl3glZeAJl89
165,5Or2XM0Gjy6Y8qlaERqsSn,album,https://api.spotify.com/v1/albums/5Or2XM0Gjy6Y8qlaERqsSn,Wildcard,Vanner Records/RCA Records Label Nashville,2019-11-01,day,14,spotify:album:5Or2XM0Gjy6Y8qlaERqsSn
166,7zEA1JpBgLz8Zj6cGcIvIV,single,https://api.spotify.com/v1/albums/7zEA1JpBgLz8Zj6cGcIvIV,Gone,Capitol Records Nashville,2020-10-22,day,1,spotify:album:7zEA1JpBgLz8Zj6cGcIvIV
167,2u1Wc12FWm7X2ueUHCHxJC,single,https://api.spotify.com/v1/albums/2u1Wc12FWm7X2ueUHCHxJC,Red Light Green Light,South Coast Music Group/Interscope Records,2021-06-25,day,1,spotify:album:2u1Wc12FWm7X2ueUHCHxJC
168,15a7Yf9rZIKhulN2NEKb3a,single,https://api.spotify.com/v1/albums/15a7Yf9rZIKhulN2NEKb3a,Better Believe,"XO | Roc Nation Records, LLC",2021-07-22,day,1,spotify:album:15a7Yf9rZIKhulN2NEKb3a
169,3ihwKkIMJWmmp1huNH0iWC,album,https://api.spotify.com/v1/albums/3ihwKkIMJWmmp1huNH0iWC,Slime Language 2,300 Entertainment,2021-04-16,day,23,spotify:album:3ihwKkIMJWmmp1huNH0iWC
170,0s1A44tg1Y21SLHDylmugR,album,https://api.spotify.com/v1/albums/0s1A44tg1Y21SLHDylmugR,Body Language,Warner Music Nashville,2021-05-21,day,12,spotify:album:0s1A44tg1Y21SLHDylmugR
171,3euz4vS7ezKGnNSwgyvKcd,album,https://api.spotify.com/v1/albums/3euz4vS7ezKGnNSwgyvKcd,Positions,Republic Records,2020-10-30,day,14,spotify:album:3euz4vS7ezKGnNSwgyvKcd
172,1bfAWu8QiVkhRFGQvWoqtZ,single,https://api.spotify.com/v1/albums/1bfAWu8QiVkhRFGQvWoqtZ,Am I The Only One,The Valory Music Co.,2021-07-02,day,2,spotify:album:1bfAWu8QiVkhRFGQvWoqtZ
173,3MEKpJ7wSSp6Z661ThjrUJ,album,https://api.spotify.com/v1/albums/3MEKpJ7wSSp6Z661ThjrUJ,Destined 2 Win,Columbia,2021-04-02,day,21,spotify:album:3MEKpJ7wSSp6Z661ThjrUJ
174,1xRcR4iSouBrfVhuqFkPAJ,album,https://api.spotify.com/v1/albums/1xRcR4iSouBrfVhuqFkPAJ,SOUTHSIDE,MCA Nashville,2020-04-03,day,12,spotify:album:1xRcR4iSouBrfVhuqFkPAJ
175,6zRk8SdWozgrlByoZJkCjM,single,https://api.spotify.com/v1/albums/6zRk8SdWozgrlByoZJkCjM,[BUMP] Pick Me Up,Dreamville/Interscope Records,2022-04-15,day,4,spotify:album:6zRk8SdWozgrlByoZJkCjM
176,1nz0PWfAcTQVbFtpU6u1UY,single,https://api.spotify.com/v1/albums/1nz0PWfAcTQVbFtpU6u1UY,Follow You / Cutthroat,KIDinaKORNER/Interscope Records,2021-03-12,day,2,spotify:album:1nz0PWfAcTQVbFtpU6u1UY
177,4MCZWUKxkvdMITh4KapBKX,single,https://api.spotify.com/v1/albums/4MCZWUKxkvdMITh4KapBKX,Volando (Remix),Rimas Entertainment LLC,2021-07-08,day,1,spotify:album:4MCZWUKxkvdMITh4KapBKX
178,27ei92dKdKhBVhEVA2ziRR,single,https://api.spotify.com/v1/albums/27ei92dKdKhBVhEVA2ziRR,De Museo,Rimas Entertainment LLC,2021-07-06,day,1,spotify:album:27ei92dKdKhBVhEVA2ziRR
179,0PHMNbcgHfzSUALlfk7wGg,album,https://api.spotify.com/v1/albums/0PHMNbcgHfzSUALlfk7wGg,WASTELAND,"Lost Kids LLC., Marketed by Venice / Stem",2022-07-08,day,19,spotify:album:0PHMNbcgHfzSUALlfk7wGg
180,0uVOhoZbkmOIM4kxJFT2IH,single,https://api.spotify.com/v1/albums/0uVOhoZbkmOIM4kxJFT2IH,All I Know So Far,RCA Records Label,2021-05-07,day,1,spotify:album:0uVOhoZbkmOIM4kxJFT2IH
181,7yvSdViuYJjZwXWtSwYu3D,single,https://api.spotify.com/v1/albums/7yvSdViuYJjZwXWtSwYu3D,Track Star,Capitol Records,2021-02-09,day,1,spotify:album:7yvSdViuYJjZwXWtSwYu3D
182,3YbMxdapL6mvSQjosFkc0T,album,https://api.spotify.com/v1/albums/3YbMxdapL6mvSQjosFkc0T,How Long Do You Think It's Gonna Last?,Jagjaguwar,2021-08-27,day,15,spotify:album:3YbMxdapL6mvSQjosFkc0T
183,7AvdSuKYkwzJA8upKuW6zz,album,https://api.spotify.com/v1/albums/7AvdSuKYkwzJA8upKuW6zz,25,Machine Entertainment Group - G Herbo,2021-07-02,day,19,spotify:album:7AvdSuKYkwzJA8upKuW6zz
184,6HpMdN52TfJAwVbmkrFeBN,album,https://api.spotify.com/v1/albums/6HpMdN52TfJAwVbmkrFeBN,Made In Lagos,Starboy/RCA Records,2020-10-29,day,14,spotify:album:6HpMdN52TfJAwVbmkrFeBN
185,6DcjgwmNJdsl2BODdwPOH6,album,https://api.spotify.com/v1/albums/6DcjgwmNJdsl2BODdwPOH6,Greetings From...Jake,Big Loud Records,2019-03-29,day,14,spotify:album:6DcjgwmNJdsl2BODdwPOH6
186,3uyOwJu4r3yroAkFywNFM3,album,https://api.spotify.com/v1/albums/3uyOwJu4r3yroAkFywNFM3,Culture III,Quality Control Music/Motown Records,2021-06-11,day,19,spotify:album:3uyOwJu4r3yroAkFywNFM3
187,3OE8gkPLqI9zr3hlEz6ruQ,single,https://api.spotify.com/v1/albums/3OE8gkPLqI9zr3hlEz6ruQ,Tell Em,Columbia,2021-05-28,day,1,spotify:album:3OE8gkPLqI9zr3hlEz6ruQ
188,7e7t0MCrNDcJZsPwUKjmOc,album,https://api.spotify.com/v1/albums/7e7t0MCrNDcJZsPwUKjmOc,Shoot For The Stars Aim For The Moon,Victor Victor Worldwide,2020-07-03,day,19,spotify:album:7e7t0MCrNDcJZsPwUKjmOc
189,0Fe4Uj7GkgA1uDGGk8s92C,single,https://api.spotify.com/v1/albums/0Fe4Uj7GkgA1uDGGk8s92C,Up (Instrumental),Atlantic Records,2021-02-04,day,2,spotify:album:0Fe4Uj7GkgA1uDGGk8s92C
190,2du0g6QFWaA3uA5lhFGaQX,single,https://api.spotify.com/v1/albums/2du0g6QFWaA3uA5lhFGaQX,Nothing To Do Town,Curb Records,2019-04-26,day,6,spotify:album:2du0g6QFWaA3uA5lhFGaQX
191,4H8JPgTkCXVgVr8e2J5tKX,single,https://api.spotify.com/v1/albums/4H8JPgTkCXVgVr8e2J5tKX,No More Parties (Remix),Republic Records,2021-02-19,day,1,spotify:album:4H8JPgTkCXVgVr8e2J5tKX
192,2GEF3N9pOsKD9jLnZj07HN,album,https://api.spotify.com/v1/albums/2GEF3N9pOsKD9jLnZj07HN,Street Sermons,Pick Six Records,2021-04-28,day,13,spotify:album:2GEF3N9pOsKD9jLnZj07HN
193,1btIckWsQDd7fAx0BBZF0n,album,https://api.spotify.com/v1/albums/1btIckWsQDd7fAx0BBZF0n,Heaux Tales,RCA Records Label,2021-01-07,day,14,spotify:album:1btIckWsQDd7fAx0BBZF0n
194,2sJNEz6NgcOvmixKhoQm90,compilation,https://api.spotify.com/v1/albums/2sJNEz6NgcOvmixKhoQm90,Sugar Sweet,Warner Music Group - X5 Music Group,2023-04-21,day,23,spotify:album:2sJNEz6NgcOvmixKhoQm90
195,4SBl4zvNIL4H137YRf2P0J,album,https://api.spotify.com/v1/albums/4SBl4zvNIL4H137YRf2P0J,Solar Power,Universal Music New Zealand Limited,2021-08-20,day,12,spotify:album:4SBl4zvNIL4H137YRf2P0J
196,1VARhsCn3CIog9r2lz6gq5,single,https://api.spotify.com/v1/albums/1VARhsCn3CIog9r2lz6gq5,Back In Blood (feat. Lil Durk),Atlantic Records,2020-11-06,day,1,spotify:album:1VARhsCn3CIog9r2lz6gq5
197,6Ol2ZPR7m6wpki7fi1D6u6,single,https://api.spotify.com/v1/albums/6Ol2ZPR7m6wpki7fi1D6u6,Snowflakes,Tom MacDonald,2021-06-04,day,1,spotify:album:6Ol2ZPR7m6wpki7fi1D6u6
198,2upw5IrzeqKApIQZyx5o6r,album,https://api.spotify.com/v1/albums/2upw5IrzeqKApIQZyx5o6r,Beam Me Up Scotty,Republic Records,2021-05-14,day,23,spotify:album:2upw5IrzeqKApIQZyx5o6r
199,4Iqfx63CZhFGGIHiAvLxXY,album,https://api.spotify.com/v1/albums/4Iqfx63CZhFGGIHiAvLxXY,Goldmine,Warner Music Nashville,2020-06-19,day,13,spotify:album:4Iqfx63CZhFGGIHiAvLxXY
200,4MRgsu0MBuBHzMhTLBgnNz,album,https://api.spotify.com/v1/albums/4MRgsu0MBuBHzMhTLBgnNz,Soul,EMI Music Nashville (ERN),2021-04-23,day,9,spotify:album:4MRgsu0MBuBHzMhTLBgnNz
201,25gJpQKgXxT5CrMitr0DQO,single,https://api.spotify.com/v1/albums/25gJpQKgXxT5CrMitr0DQO,On Me,Quality Control Music/Motown Records,2020-12-04,day,1,spotify:album:25gJpQKgXxT5CrMitr0DQO
202,0H1ASykMKIX8PYfqxbxBar,single,https://api.spotify.com/v1/albums/0H1ASykMKIX8PYfqxbxBar,Killer (feat. Jack Harlow & Cordae) [Remix],Shady/Aftermath/Interscope Records,2021-05-28,day,1,spotify:album:0H1ASykMKIX8PYfqxbxBar
203,47siIpiLeeKUsz0FBLZyJP,album,https://api.spotify.com/v1/albums/47siIpiLeeKUsz0FBLZyJP,Colección de Éxitos (Vol. 1),Kanora Records Ltda,2010-08-18,day,50,spotify:album:47siIpiLeeKUsz0FBLZyJP
204,3SdFuYwyWoq7kuaHdTDcyD,single,https://api.spotify.com/v1/albums/3SdFuYwyWoq7kuaHdTDcyD,Goosebumps (Remix),Cactus Jack / Epic,2021-01-15,day,1,spotify:album:3SdFuYwyWoq7kuaHdTDcyD
205,2MDU46hcBn3u94s46BOSdv,album,https://api.spotify.com/v1/albums/2MDU46hcBn3u94s46BOSdv,Shoot For The Stars Aim For The Moon (Deluxe),Victor Victor Worldwide,2020-07-20,day,34,spotify:album:2MDU46hcBn3u94s46BOSdv
206,2adSO4KU3FDjeM1PXCRDZm,single,https://api.spotify.com/v1/albums/2adSO4KU3FDjeM1PXCRDZm,The Business,Atlantic Records,2020-09-16,day,1,spotify:album:2adSO4KU3FDjeM1PXCRDZm
207,48xpWR8K6CGpy3ETAym3pt,album,https://api.spotify.com/v1/albums/48xpWR8K6CGpy3ETAym3pt,Pluto x Baby Pluto,Generation Now/Atlantic,2020-11-13,day,16,spotify:album:48xpWR8K6CGpy3ETAym3pt
208,4gMRVB1cpuuVGiIsrbOfw5,compilation,https://api.spotify.com/v1/albums/4gMRVB1cpuuVGiIsrbOfw5,Monsoon Love Vol 14,UME - Global Clearing House,2023-07-03,day,34,spotify:album:4gMRVB1cpuuVGiIsrbOfw5
209,0PULLGyqCG8WUfYWcUcgQL,compilation,https://api.spotify.com/v1/albums/0PULLGyqCG8WUfYWcUcgQL,And I was running far away,UME - Global Clearing House,2021-05-14,day,22,spotify:album:0PULLGyqCG8WUfYWcUcgQL
210,4Wv5UAieM1LDEYVq5WmqDd,album,https://api.spotify.com/v1/albums/4Wv5UAieM1LDEYVq5WmqDd,KOD,J. Cole P&D,2018-04-20,day,12,spotify:album:4Wv5UAieM1LDEYVq5WmqDd
211,1MmVkhiwTH0BkNOU3nw5d3,album,https://api.spotify.com/v1/albums/1MmVkhiwTH0BkNOU3nw5d3,Hot Pink,Kemosabe Records/RCA Records,2019-11-07,day,12,spotify:album:1MmVkhiwTH0BkNOU3nw5d3
212,3nyQMczxyW20jgN3f8Qe9N,single,https://api.spotify.com/v1/albums/3nyQMczxyW20jgN3f8Qe9N,24 Hours (feat. Lil Durk),Highbridge the Label / Atlantic Records,2021-05-21,day,1,spotify:album:3nyQMczxyW20jgN3f8Qe9N
213,2HchqvKKMQXQP2O54SIy92,single,https://api.spotify.com/v1/albums/2HchqvKKMQXQP2O54SIy92,In2u,I/AM/ME,2023-06-09,day,5,spotify:album:2HchqvKKMQXQP2O54SIy92
214,1arPptaPtDyBisMtMBe2q6,single,https://api.spotify.com/v1/albums/1arPptaPtDyBisMtMBe2q6,"His & Hers (feat. Don Toliver, Lil Uzi Vert & Gunna)",Internet Money / 10K Projects,2021-05-13,day,1,spotify:album:1arPptaPtDyBisMtMBe2q6
215,2d9BCZeAAhiZWPpbX9aPCW,album,https://api.spotify.com/v1/albums/2d9BCZeAAhiZWPpbX9aPCW,EL ÚLTIMO TOUR DEL MUNDO,Rimas Entertainment LLC,2020-11-27,day,16,spotify:album:2d9BCZeAAhiZWPpbX9aPCW
216,7nTvm6EgmFWPLMLxj6aksS,album,https://api.spotify.com/v1/albums/7nTvm6EgmFWPLMLxj6aksS,We Love You Tecca 2,Galactic / Republic Records,2021-08-27,day,20,spotify:album:7nTvm6EgmFWPLMLxj6aksS
217,6wiPmk3powmcz3G7zr6krg,single,https://api.spotify.com/v1/albums/6wiPmk3powmcz3G7zr6krg,Higher Power,Parlophone UK,2021-05-07,day,1,spotify:album:6wiPmk3powmcz3G7zr6krg
218,2JJ2v7A5nR6HaYxyO2T0PX,album,https://api.spotify.com/v1/albums/2JJ2v7A5nR6HaYxyO2T0PX,Weekends Look A Little Different These Days,BMLG Records,2021-06-04,day,8,spotify:album:2JJ2v7A5nR6HaYxyO2T0PX
219,74vajFwEwXJ61OW1DKSPEa,album,https://api.spotify.com/v1/albums/74vajFwEwXJ61OW1DKSPEa,Positions (Deluxe),Republic Records,2021-02-19,day,19,spotify:album:74vajFwEwXJ61OW1DKSPEa
220,1RWiRfdNZKDe8VXzzf2VEc,single,https://api.spotify.com/v1/albums/1RWiRfdNZKDe8VXzzf2VEc,you broke me first,RCA Records Label,2020-04-17,day,1,spotify:album:1RWiRfdNZKDe8VXzzf2VEc
221,43dl8hP5uNN9s6YeeJA5fv,single,https://api.spotify.com/v1/albums/43dl8hP5uNN9s6YeeJA5fv,DÁKITI,Rimas Entertainment LLC,2020-10-30,day,1,spotify:album:43dl8hP5uNN9s6YeeJA5fv
222,2ms0Pk05Q2mnQdGxwiCbfS,single,https://api.spotify.com/v1/albums/2ms0Pk05Q2mnQdGxwiCbfS,You’re Mines Still (feat. Drake),OVO Sound,2020-10-14,day,1,spotify:album:2ms0Pk05Q2mnQdGxwiCbfS
223,5G58VVE9ub1KE01Mvbd8XM,single,https://api.spotify.com/v1/albums/5G58VVE9ub1KE01Mvbd8XM,Therefore I Am,Darkroom/Interscope Records,2020-11-12,day,1,spotify:album:5G58VVE9ub1KE01Mvbd8XM
224,781cKhbTPwLnPmo9BALQl7,single,https://api.spotify.com/v1/albums/781cKhbTPwLnPmo9BALQl7,Good Days,Top Dawg Entertainment/RCA Records,2020-12-25,day,1,spotify:album:781cKhbTPwLnPmo9BALQl7
