index,Track_Id,Track_Name,Explicit,Popularity,Is_local,track_type
1315,1Knctxx9vGZxpZfF66BIEa,Legends,True,74,False,track
1316,6iaSML1PIYq936g62BDtBq,Robbery,True,83,False,track
1317,2mvabkN1i2gLnGAPUVdwek,Christmas Tree Farm,False,62,False,track
1318,03eJ2DclFWXYU8GWgANdmZ,Bad Vibes Forever,True,75,False,track
1319,3T06rGO2dVEntMvym0vpQu,Empty,True,77,False,track
1320,50WeOnXhM1H7AZEeIDoWfZ,Show Yourself,False,73,False,track
1321,2yXYlRyEDDjZwKJ9nZbSib,We Were,False,56,False,track
1322,7q0VdsXafFQIYfk3eZpwTq,Lord Above,True,45,False,track
1323,6x0QNM6f0C2JEjK0hFF8Ca,Big Stepper,True,56,False,track
1324,1upQoQBckBvpwN4lewptFd,Cuban Links,True,63,False,track
1325,6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,False,74,False,track
1326,6MxMqCgqmekcr0VwSU7AVH,Time,False,73,False,track
1327,6IRdLKIyS4p7XNiP8r6rsx,All The Good Girls Go To Hell,False,77,False,track
1328,2ktxr00GpTtbMNeBjNeY8D,Who Needs Love,True,70,False,track
1329,2QpGZOhTCHHiKmpSO9FW4h,Follow God,False,79,False,track
1330,0RLLvYBopDwooCyvnTwgYu,F.N,True,80,False,track
1331,421eObjg0DTm2qajJl5OJm,Into The Unknown,False,68,False,track
1332,0fea68AdmYNygeTGI4RC18,La Cancion,False,89,False,track
1333,0t3ZvGKlmYmVsDzBJAXK8C,Goodbyes,True,82,False,track
1334,4hPpVbbakQNv8YTHYaOJP4,One Thing Right,False,76,False,track
1335,6uYgCE2OEulOw5zhHvZsHf,Love Me More,True,64,False,track
1336,51Fjme0JiitpyXKuyQiCDo,Lalala,True,77,False,track
1337,1FxTz4x5X7ewAICkKhB3kA,Hate Me,True,66,False,track
1338,1njRzdfGNUY2RZU0lVO787,Reply,True,57,False,track
1339,40ufL61vEaDaaOitYhnlQ7,Tip Of My Tongue,False,57,False,track
1340,1XVqh0dC0PIl72f2mQhsVt,Good Vibes,False,68,False,track
1341,5N1o6d8zGcSZSeMFkOUQOk,Hot Girl Summer,True,69,False,track
1342,6xqZi5JTTk6XIMLvy7w5JJ,Lonely Child,True,66,False,track
1343,5ry2OE6R2zPQFDO85XkgRb,Money In The Grave,True,80,False,track
1344,3xgT3xIlFGqZjYW9QlhJWp,Dancing With A Stranger,False,79,False,track
1345,0Odu228D0yGcFySGuxU4rY,The Take,True,72,False,track
1346,073ILU1C3APNRGF66VhtyA,Liar,False,68,False,track
1347,3kgCJPXDlnL5bl1HFesHUi,Every Little Thing,False,70,False,track
1348,3yOs8FffuG6hPbzQG9lIqV,I Don't Know About You,False,68,False,track
1349,7iHHxY2NLlJRAmlAmC4ahQ,Stuck In A Dream,True,74,False,track
1350,0BpYTh0O2ut5wvt0QtDGt4,Beauty In The Benz,True,52,False,track
1351,1mpD5Q8IM32I4bF6eCpU74,Up All Night,False,65,False,track
1352,4vSoyDfL0uZyUoWu5NNNsQ,Self Control,True,67,False,track
1353,00ko9WaS4jOX1kEk3gvHjf,Hot Shower,True,63,False,track
1354,3y8xKFhQWc8DARB3fuGMGA,Hell Right,False,59,False,track
1355,5KBARWIxeMGkvUax9VtVC9,My Type,True,74,False,track
1356,41FLEFSeRCv19OBn0vLiaH,It All Comes Out In The Wash,False,53,False,track
1357,3eeyKNIBrt5TH4y0y3QkOu,Hot Now,True,66,False,track
1358,31dgrKXIJ7FCxlENs8uxuo,Show Me Love,False,59,False,track
1359,6piAUJJQFD8oHDUr0b7l7q,Valentino,True,73,False,track
1360,44UTzjhEM825Sw0qC89oGK,What Happens In A Small Town,False,47,False,track
1361,54K7AZoGpQklpygKrxZlKN,Living,False,65,False,track
1362,735RSTb2xbtWbDtKD9XDYi,Somebody,True,61,False,track
1363,4IO8X9W69dIQe0EC5ALXhq,Immortal,True,76,False,track
1364,6RRNNciQGZEXnqk8SQ9yv5,You Need To Calm Down,False,85,False,track
1365,2rMAtCaTj16NptyVfEIeAC,Cash Shit,True,69,False,track
1366,3JWiDGQX2eTlFvKj3Yssj3,Closed On Sunday,False,64,False,track
1367,4S4Mfvv03M1cHgIOJcbUCL,In My Room,True,80,False,track
1368,52MNypbTWiwybwzhXvsPk5,Love You Too Late,False,61,False,track
1369,2moC0T4mGwmP8dUDostr2g,For My Daughter,False,59,False,track
1370,39JRmdKFka1Oe09FoOCPI4,Selah,False,63,False,track
1371,2SasoXZyv82yYgHiVOvxQn,On God,False,63,False,track
1372,6oJ6le65B3SEqPwMRNXWjY,Higher Love,False,79,False,track
1373,5FDCDBFDKpf7TLzDx6r2Lp,Big Boy Diamonds,True,54,False,track
1374,24bnCCysWnbNRNUT4LpHcP,Everything We Need,False,61,False,track
1375,6xRWoYwfwIKnT8bQGzKbxR,God Is,False,79,False,track
1376,0oPOuDmmkVp3h6puekhs6P,Use This Gospel,False,62,False,track
1377,1WnqWQcWcuQbVzgE7ecfCY,Every Hour,False,58,False,track
1378,454Epa1vrCGFddHXKyC1kb,Water,False,57,False,track
1379,7r6aR2f57resC5r93LwMfK,Hands On,False,58,False,track
1380,7sBgFMWqDWQgrsNSpIBoe8,Jesus Is Lord,False,57,False,track
1381,77KMttn3Lic7ZQKDlPqp8v,INTRO,True,59,False,track
1382,6zegtH6XXd2PDPLvy1Y0n2,Don't Call Me Angel (Charlie's Angels),False,71,False,track
1383,3KkXRkHbMCARz0aVfEt68P,Sunflower (Spider-Man: Into The Spider-Verse),False,91,False,track
1384,7xQAfvXzm3AkraOtGPWIZg,Wow.,True,85,False,track
1385,2KKijf6Ett4kmVNJze2roh,The Git Up,False,72,False,track
1386,0rIAC4PXANcKmitJfoqmVm,Motivation,False,73,False,track
1387,2WH4oy1SYppZrcdgKwSA0j,Make It Right,False,70,False,track
1388,5A6tFAdihqILHJrWuR6wD4,Rich As Hell,True,60,False,track
1389,4bTZeO72FwMa6wKOiqoynL,Otro Trago,True,75,False,track
1390,5IdAcHb4cwtexqMlOojWhR,In Control,True,65,False,track
1391,2TH65lNHgvLxCKXM3apjxI,Callaita,True,80,False,track
1392,0QVvkAOstRG26pVYN95CeL,Carter Son,True,57,False,track
1393,2INhKpUdzh7v0j041gZNsz,DHL,True,65,False,track
1394,0Ryd8975WihbObpp5cPW1t,Boyfriend,True,82,False,track
1395,1Hd2XLitkt1PYCWSbfF5qV,Wish Wish,True,60,False,track
1396,6vWzkhoAp1SF4PEJ0iLKYQ,Time I'm On,True,57,False,track
1397,05mDaV9Vb3wrzjF6OPZnhq,Saint-Tropez,True,76,False,track
1398,7x9nXsowok1JszkVztI5NI,Writing On The Wall,True,58,False,track
1399,7sWRlDoTDX8geTR8zzr2vt,Hollywood's Bleeding,False,80,False,track
1400,1GeNui6m825V8jP4uKiIaH,Bad Bad Bad,True,71,False,track
1401,2bT1PH7Cw3J9p3t7nlXCdh,If I Can't Have You,False,77,False,track
1402,7DcvwMAiqKJQD1rrdfxSDx,The London,True,71,False,track
1403,4Qxn47gWPSucovKrMyRf1z,Stretch You Out,True,63,False,track
1404,7vxLj7MREliG5i5vSnqSVr,Body,True,73,False,track
1405,0pzWCDSuVRX7m95EFOxVa0,Drunk Dialing...LODT,True,62,False,track
1406,0csmcZqM3uTKfjxehw0Lw2,Over It,True,59,False,track
1407,7qXPZxXn6Xmv1sjh03skiW,Southbound,False,64,False,track
1408,1CCDIow4pPYyJYzhtTUYz2,RAW SHIT,True,56,False,track
1409,4YNrBVo8fv6qiTNwHLVDai,Potential,True,60,False,track
1410,6PYnUsNEpYC7A4BS2sjw3L,Right Back,False,62,False,track
1411,2C6WXnmZ66tHhHlnvwePiK,Die For Me,True,73,False,track
1412,2TsD9kSbgYx5fSNRsoNURE,POP STAR,True,58,False,track
1413,2beS6dD5rovBxSA1zYoSHR,No Me Conoce,False,86,False,track
1414,6FZDfxM3a3UCqtzo5pxSLZ,Without Me,True,85,False,track
1415,3GX2hFAekmSduZzcS52OnR,iPHONE,True,53,False,track
1416,3e39X4Q74yJzsYUEeyf4ws,OFF THE RIP,True,57,False,track
1417,0WoAkdHmgPmEXfiBox1flk,GOSPEL,True,50,False,track
1418,7vxGCUPJhe0fXfBkwVPFcP,REALLY,True,50,False,track
1419,4LH1gsNA3wUS6QKkGZoJN8,XXL,True,54,False,track
1420,0O7mJ0noFBLn8MMUJrFaF1,PROLLY HEARD,True,49,False,track
1421,2y6Ty2NPAsP84XJAtzLxuk,Chicken Noodle Soup,False,70,False,track
1422,25AEevSO1lu4EKMIP5Sy5p,By My Lonely,True,60,False,track
1423,12Fkyg9lpmaz2zmKOfw2Y2,On The Road,True,71,False,track
1424,0pegcONe6MuDQRoPCtCBRf,There He Go,True,49,False,track
1425,6Vmb8Ru0BvjWGozOVGApRd,The Ones That Didn't Make It Back Home,False,64,False,track
1426,3jbT1Y5MoPwEIpZndDDwVq,Adicto,False,80,False,track
1427,4guBZjUyrGoHsTahO3IHdj,Did It Again,True,77,False,track
1428,6uFn47ACjqYkc0jADwEdj1,Pop Out,True,81,False,track
1429,7aEtlGHoiPAfRB084NiDmx,Beer Never Broke My Heart,False,82,False,track
1430,3GJ4hzg4lrGwU51Y3VARbF,Speechless,False,76,False,track
1431,2opQESZb7JsRKCvWMBPeuv,Knockin' Boots,False,71,False,track
1432,621hMmYrgWG3caSFtbZg2p,Behind Barz,True,69,False,track
1433,2J0NXdHr6MYvKDSxB7k3V2,A Thousand Bad Times,True,69,False,track
1434,5DqdesEfbRyOlSS3Tf6c29,It's You,False,83,False,track
1435,6QQtHdz4PNJWQX4nrAQGC9,Slide Away,False,68,False,track
1436,2ogKhhoMClkFXek7ZgxAhN,Shameless,False,86,False,track
1437,4o05DiC0RQ9DNtGJGauwna,Queen Of Mean,False,68,False,track
1438,5WA2SHuL5eesmPnYflNzlT,Rearview Town,False,62,False,track
1439,5KE9b4x7Zj2A8XtbkqhqTe,Staring At The Sun,True,70,False,track
1440,0VZe8C7xgAIQC0E0qEVIEh,Mood Swings,True,61,False,track
1441,08tq1XcHwVt5PHXUo87i0D,All To Myself,False,68,False,track
1442,1YscJ7yVTlFxW3eF6pv5ba,Allergic,True,66,False,track
1443,6dPyzkyZwoj9LqjQXOFdVv,Press,True,67,False,track
1444,226le7T3p82reYWzsi9Hsz,"1, 2 Many",False,76,False,track
1445,22oEJW6r2rMb9z4IntfyEa,"Hey Look Ma, I Made It",False,72,False,track
1446,2cvOfKHOHgwQlLiuLKP2xR,Myself,True,67,False,track
1447,6b2mfHMqWCA74XmUuVJm8r,I Know,True,68,False,track
1448,0KAzP1Rbp0Vz5pw8i1KDDI,Internet,True,63,False,track
1449,3WBY2lhKzkxaG5bNscQrOG,Buy My Own Drinks,False,54,False,track
1450,2bjUEg4jBtKBlPdNrTAppI,Easier,False,71,False,track
1451,1kK6DwzyXJSp58u5HYWwuD,Go Loko,True,68,False,track
1452,0Oqc0kKFsQ6MhFOLBNZIGX,Doin' Time,True,86,False,track
1453,6ocbgoVGwYJhOv1GgI9NsF,7 Rings,True,87,False,track
1454,6foY66mWZN0pSRjZ408c00,Whiskey Glasses,False,86,False,track
1455,1dyxS3YzBbL0t8rEVwVQ1K,God's Country,False,73,False,track
1456,5BJMeoCXXgbRAWfp6fTulr,Shotta Flow,True,76,False,track
1457,2Rk4JlNc2TPmZe2af99d45,ME!,False,82,False,track
1458,643PW82aBMUa1FiWi5VQY7,Babushka Boi,True,69,False,track
1459,1BxfuPKGuaTgP7aM0Bbdwr,Cruel Summer,False,97,False,track
1460,43rA71bccXFGD4C8GOpIlN,I Forgot That You Existed,False,79,False,track
1461,2oejEp50ZzPuQTQ6v54Evp,Call You Mine,False,75,False,track
1462,1ipyiYqvds0wcaFDTW6N4X,Out Of Luck,True,62,False,track
1463,6eSU1exzDvBEXmBRxspeh5,Shots,True,70,False,track
1464,0k664IuFwVP557Gnx7RhIl,Juice,True,77,False,track
1465,2B9wgj9XzbJZLty03PRbVo,Bezerk,True,59,False,track
1466,4ElNxglBjcrASiGn58t9Jm,God Only Knows,False,68,False,track
1467,4e0FYxSROat25pH16zMTZI,Love Me,True,80,False,track
1468,4t9a07PAghtQMRAIP9FQ7Z,Soltera,False,78,False,track
1469,3pHkh7d0lzM2AldUtz2x37,The Archer,False,84,False,track
1470,4y5bvROuBDPr5fuwXbIBZR,Paper Rings,False,88,False,track
1471,214nt20w5wOxJnY462klLw,Miss Americana & The Heartbreak Prince,False,86,False,track
1472,2YWtcWi3a83pdEg3Gif4Pd,I Think He Knows,False,81,False,track
1473,12M5uqx0ZuwkpLp5rJim1a,Cornelia Street,False,83,False,track
1474,1LLXZFeAHK9R4xUramtUKw,London Boy,False,82,False,track
1475,4AYtqFyFbX0Xkc2wtcygTr,Soon You'll Get Better,False,75,False,track
1476,2dgFqt3w9xIQRjhPtwNk3D,Death By A Thousand Cuts,False,82,False,track
1477,1SymEzIT3H8UZfibCs3TYi,Afterglow,False,84,False,track
1478,5hQSXkFgbxjZo9uCwd11so,False God,False,79,False,track
1479,1fzAuUVbzlhZ1lJAx9PtY6,Daylight,False,86,False,track
1480,6voi5xnLs9JKmWG2oLmgDU,Raised On Country,False,58,False,track
1481,1SmiQ65iSAbPto6gPFlBYm,It's Nice To Have A Friend,False,75,False,track
1482,5PYQUBXc7NYeI1obMKSJK0,Never Really Over,False,72,False,track
1483,5hVghJ4KaYES3BFUATCYn0,EARFQUAKE,True,85,False,track
1484,59ywHNwwchG4nZJMLyxSzd,Clout,True,71,False,track
1485,3pTScODwk9tggZzmuH6xDY,What's The Move,True,58,False,track
1486,5KYhIFNTp4VQUqlsbLWTTu,Just How It Is,True,57,False,track
1487,6igOR5QCn09zAVF2ikZjsV,Surf,True,59,False,track
1488,0zNHMc1cGKe4MO5rtGtKRh,Sup Mate,True,58,False,track
1489,41mzryVlFLlz6b1BCtJAjx,Light It Up,True,59,False,track
1490,1MGWgLxUXDodD8Tw8TFppN,Lil Baby,True,71,False,track
1491,2KEux6D75xjj6fdabXpeAu,Mac 10,True,55,False,track
1492,3d1qN7AHge6BXuVPutcpI5,Some Of It,False,62,False,track
1493,1yBbxDXEfr8boXM1ubvBHi,Ecstasy,True,52,False,track
1494,3AEgic4yp82NxMWUjHtxnO,Uno,True,61,False,track
1495,4hanO6Du5J7QEguNHYZHmw,Daddy,True,64,False,track
1496,3g0mEQx3NTanacLseoP0Gw,Takeaway,False,76,False,track
1497,2dpaYNEQHiRxtZbfNsse99,Happier,False,86,False,track
1498,7DnAm9FOTWE3cUvso43HhI,Sweet But Psycho,False,83,False,track
1499,6zeeWid2sgw4lap2jV61PZ,Better,False,81,False,track
1500,2IRZnDFmlqMuOrYOLnZZyc,Going Bad,True,83,False,track
1501,4qQwGRtGT7l6ckQtdPEFd4,Talk You Out Of It,False,66,False,track
1502,1rX5L6pyl3rVWb55D8Cprr,Gold Roses,True,64,False,track
1503,0BnTBAGmr9FtYwkZrwKhwS,Just Us,True,66,False,track
1504,4NmE2ytXI8S2svTRSmEdpO,Small Talk,False,57,False,track
1505,3doNvO8zrwzcM0PJrcn8Rb,Night Falls,False,65,False,track
1506,1usK5eLBzpQTMwDt8SR2dr,Snake Skin,True,56,False,track
1507,6irE4Fbjbry3czv7mTxVSB,24/7,True,63,False,track
1508,5t8M1Ktl6TkrAAKVmYlc3E,Love Ain't,False,64,False,track
1509,3XiNC94b4Tq1xwv70sQJGN,Sanguine Paradise,True,73,False,track
1510,5rU6kDNXZLXIinFezpbWbO,Tap,True,67,False,track
1511,4oM9DGUTrRaXJDypxxHztZ,La La Land,True,67,False,track
1512,25ZAibhr3bdlMCLmubZDVt,Que Pretendes,False,82,False,track
1513,7IP0lO9tHfNwBWZ9X6TJ84,Single Again,True,55,False,track
1514,0PQoUlzP7ILdcrzpajHXc0,Worth It,False,70,False,track
1515,2VxeLyX666F8uXCJ0dZF8B,Shallow,False,87,False,track
1516,4Wjhj0WjkyECccfHVIgaTq,Trust Issues,True,82,False,track
1517,0Tacxc5lDJ8LwiO1pWNSl8,The Motion,True,64,False,track
1518,1qyFlfPREPbRcS2BNszdYI,Dreams Money Can Buy,True,59,False,track
1519,6MR5IBSNfDmiwnrlQpVw4w,Club Paradise,True,58,False,track
1520,1DhRbox3xkceP64k3JeYfW,Antisocial,False,66,False,track
1521,39zWYYZStDgWi32sOU9AX4,Fear Inoculum,False,62,False,track
1522,4czcw3NVLY0of5hTD7OufN,Days In The East,True,57,False,track
1523,7LikBkHerFGZ58QHVOKp1t,Before I Let Go,True,62,False,track
1524,1rqqCSm0Qe4I9rUvWncaom,High Hopes,False,86,False,track
1525,2xLMifQCjDGFmkHkpNLD9h,Sicko Mode,True,87,False,track
1526,4wuCQX7JvAZLlrcmH4AeZF,Cross Me,True,64,False,track
1527,3EtyEzMpfKSaoVhPunvbRV,Leave Me Alone,False,67,False,track
1528,3oLe5ZILASG8vU5dxIMfLY,The Search,False,78,False,track
1529,1ZDmxwg7Lywlx68b7SsJjj,MEGATRON,True,65,False,track
1530,1g3ErLqysBJ5EIGdYYMWFZ,All Day Long,False,52,False,track
1531,67xBtV07CC73eFw7z5oCvU,Do You Remember,False,53,False,track
1532,5iwz1NiezX7WWjnCgY5TH4,Calma,False,77,False,track
1533,7yfi8B8opXjnRh4VZnOkz9,Cool,False,66,False,track
1534,340UVheS8z3ncW9TTUhAbc,Nightmare,True,69,False,track
1535,56eGOeSsqdg3FLxdo83TwV,Rumor,False,76,False,track
1536,3A2yGHWIzmGEIolwonU69h,Act Up,True,70,False,track
1537,0pGXe7umwkcCm01Ipoxp0U,GIRL,False,61,False,track
1538,4au7FRcgZzChASRYu279xH,Con Calma,False,65,False,track
1539,2JvzF1RMd7lE3KmFlsyZD8,Middle Child,True,85,False,track
1540,6MF4tRr5lU8qok8IKaFOBE,Under The Sun,True,77,False,track
1541,7oqftogUN82Q7VNy2TmTJW,Mood 4 Eva,False,57,False,track
1542,3j84U36KvLeXNDPv4t5pI8,Pure Water,True,78,False,track
1543,0AtP8EkGPn6SwxKDaUuXec,Remember The Name,True,68,False,track
1544,6jfEZdUJ2Yla6h7gTJgKuo,Walk Me Home,False,68,False,track
1545,2KqJC0koTBUyDlsMt5ok1V,Look What God Gave Her,False,75,False,track
1546,6EbduYTr62sSzvl36wWiFM,BLOW,False,66,False,track
1547,7z3dPHwGxeK4fD6fYFDwiS,Like A Rodeo,False,63,False,track
1548,6ucmgsair6pvRYfwgvI6e0,Spirit,False,54,False,track
1549,0VsGaRXR5WAzpu51unJTis,Best Part Of Me,False,66,False,track
1550,20MuVazoNMv6xjKPnRFOxG,Wake Up,True,72,False,track
1551,7FGq80cy8juXBCD2nrqdWU,Eastside,False,82,False,track
1552,3Ol2xnObFdKV9pmRD2t9x8,Look Back At It,True,81,False,track
1553,36J0iaPDGbYGsHvYpaYs3k,Down Bad,True,70,False,track
1554,19kUPdKTp85q9RZNwaXM15,Good As You,False,69,False,track
1555,5WnfnSpuNEGXyEt78PBA6d,Costa Rica,True,69,False,track
1556,2wZjsbwmWfNVslgV5afl1L,Out The Mud,True,63,False,track
1557,14SaZBTjxlorHJQxXh01Hu,Girls Need Love,True,82,False,track
1558,4tc97Wa8SP5f9gaaOar8Kq,Mother's Daughter,True,67,False,track
1559,2uIX8YMNjGMD7441kqyyNU,Ocean Eyes,False,73,False,track
1560,7M2tXmeS15NAzEn7ABFeBg,Homicide,True,76,False,track
1561,0PG9fbaaHFHfre2gUVo7AN,Please Me,True,78,False,track
1562,5rLyYxZNzca00ENADO9m54,When I Grow Up,False,77,False,track
1563,5AnSllIrgGsCZzZJkVnApx,Eyes On You,False,72,False,track
1564,43eFpXbwWuBcXFkCmvaK76,Bacc At It Again,True,50,False,track
1565,4kV4N9D1iKVxx1KLvtTpjS,"Break Up With Your Girlfriend, I'm Bored",True,79,False,track
1566,5icOoE6VgqFKohjWWNp0Ac,Here With Me,False,77,False,track
1567,43CFDpciGFDm226POTLEXU,Love Someone,False,62,False,track
1568,3YEbLhXRDPTtctnb3ddg8g,Big Ole Freak,True,64,False,track
1569,4U6ubKsTd8RBDP5tPPhh7I,You Stay,True,59,False,track
1570,7mWFF4gPADjTQjC97CgFVt,Baila Baila Baila,False,79,False,track
1571,3kCwyvhvVTyehIzYN2I0nF,Omerta,True,60,False,track
1572,7Feaw9WAEREY0DUOSXJLOM,Summer Days,True,78,False,track
1573,43zdsphuZLzwA9k4DJhU0I,When The Party's Over,False,86,False,track
1574,7rvyVWja33WG9R97oeJAjx,Envy Me,True,71,False,track
1575,5NfJGBAL9mgFPRQxKJmiX2,Miss Me More,False,68,False,track
1576,5F1ZmucV0uJY14y2dYKePa,Sanctuary,False,78,False,track
1577,35rozLoS6QLE8HX8qswM3k,Rescue Me,False,63,False,track
1578,4PJ3umtW1aWdfh5EITHc6T,Te Robare,False,73,False,track
1579,6ya8ejoKgw906Y8LWclqrp,Racks In The Middle,True,66,False,track
1580,2rxQMGVafnNaRaXlRMWPde,Beautiful Crazy,False,85,False,track
1581,5nzhL67GpF9szXWg5y509A,Close Friends,True,77,False,track
1582,4SSnFejRGlZikf02HLewEF,Bury A Friend,False,77,False,track
1583,6PRh0ilIMEP1xlUHqalnkD,Put A Date On It,True,55,False,track
1584,0vrmHPfoBadXVr2n0m1aqZ,Heaven,False,69,False,track
1585,4ANFPo7dzs2DdPuONXC9bp,Please Tell Me,True,50,False,track
1586,3OjNkFFZavF89xvRqWCXmU,On My Way To You,False,68,False,track
1587,3xEozpt8pAptvpH69iJhOw,Amor Genuino,False,61,False,track
1588,3tZ4zv4UuenjJGSNUMfBNG,XanaX Damage,True,54,False,track
1589,2QEnZJ8FwpBoyLKcFcgceT,Government Official,True,49,False,track
1590,7eBqSVxrzQZtK2mmgRG6lC,Murder On My Mind,True,86,False,track
1591,4h7qcXBtaOJnmrapxoWxGf,Isis,True,73,False,track
1592,4a9tbd947vo9K8Vti9JwcI,Boy With Luv,False,81,False,track
1593,2E2KWu51sMGFJRA2iGL7OF,Shut Up About Politics,False,29,False,track
1594,5tRa5hnltiyqY63rWOfnO2,Under Enemy Arms,True,54,False,track
1595,0bPnT6i9H1p8Vd85GS6Z7I,Night Shift,False,80,False,track
1596,2t8yVaLvJ0RenpXUIAC52d,A Lot,True,84,False,track
1597,5GBuCHuPKx6UC7VsSPK0t3,Thotiana,True,68,False,track
1598,6O10oTtZIZ4DkkUqyfCbrR,Higher,True,52,False,track
1599,2fVHrSxsQbJUuj9MW9zG1e,Who Do You Love,True,72,False,track
1600,2S1LebN6AXXQqJolBxlWgO,Earth,True,65,False,track
1601,1LIqNVhaIgxXUt2eVoIQJ3,HP,True,76,False,track
1602,6vWEAOUSxohKxhp0K1BsxL,Mixed Personalities,True,76,False,track
1603,0Rx0DJI556Ix5gBny6EWmn,Paradise,True,76,False,track
1604,6V1bu6o1Yo5ZXnsCJU8Ovk,Girls Like You,True,69,False,track
1605,4f8Mh5wuWHOsfXtzjrJB3t,I Think,True,76,False,track
1606,0b6UoVjUzFyZNpHI0aAhKt,Celebrate,False,60,False,track
1607,6Dq8FZrvx9S28iyaKSwn9x,Jealous,True,57,False,track
1608,5QvBXUm5MglLJ3iBfTX2Wo,Running Out Of Time,True,79,False,track
1609,51RN0kzWd7xeR4th5HsEtW,Igor's Theme,False,71,False,track
1610,0fv2KH6hac06J86hBUTcSf,New Magic Wand,True,85,False,track
1611,1nXZnTALNXiPlvXotqHm66,A Boy Is A Gun,True,74,False,track
1612,6bOkaEXc5CopinGazSLokx,What's Good,True,70,False,track
1613,0wEC0GNF74lAqrEFZJMl1m,Puppet,True,71,False,track
1614,6xVhqLT40s5sVhepe9Mckc,Weather The Storm,True,51,False,track
1615,38nVuIj9mi5a8oopOJhSJk,Here Tonight,False,63,False,track
1616,3EPXxR3ImUwfayaurPi3cm,Be Alright,True,81,False,track
1617,78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard,True,87,False,track
1618,3e9HZxeyfWwjeyPAMmWSSQ,"Thank U, Next",True,84,False,track
1619,5ygDXis42ncn6kYG14lEVG,Baby Shark,False,80,False,track
1620,3Mnr3yyQk1aUPYgbpOQE31,Make It Sweet,False,68,False,track
1621,2GlATHCDbLW7xq5BE0Bz5g,Shot Clock,True,66,False,track
1622,3XF5xLJHOQQRbWya6hBp7d,You Should See Me In A Crown,False,79,False,track
1623,2x0RZdkZcD8QRI53XT4GI5,SOS,False,76,False,track
1624,3Fj47GNK2kUF0uaEDgXLaD,Wish You Were Gay,False,77,False,track
1625,4pCEIQ6wBVuaJdER5bALtO,That's A Rack,True,61,False,track
1626,1R6VwZ8TuHRzxZUxe88n4I,Rule The World,True,56,False,track
1627,3wLtYwtqvKK2ewelSVPeDK,Die Young,True,70,False,track
1628,5JEx7HbmvHQQswJCsoo9rA,Close To Me,True,66,False,track
1629,6Up545NUflOiXo8cEraH49,You Say,False,78,False,track
1630,1wJRveJZLSb1rjhnUHQiv6,Swervin,True,76,False,track
1631,4cbdPT6uaBOgOQe3fLMofl,Power Is Power,False,70,False,track
1632,4z6UjqipUwrFdyB66PWlyl,Middle Child,True,45,False,track
1633,5W83ErFkO3aKAIS1WMi6u0,Secreto,False,79,False,track
1634,1ThmUihH9dF8EV08ku5AXN,Faucet Failure,True,77,False,track
1635,2iUXsYOEPhVqEBwsqP70rE,Youngblood,False,84,False,track
1636,4NN6N5TxBO5k9uqu0W4gfQ,Floating,True,62,False,track
1637,4Q8aDd3H6LF8t4eY7So9O8,Light It Up,True,59,False,track
1638,6tByydPskASjm9jTPkNQq0,Numb Numb Juice,True,67,False,track
1639,4Kmp7D3Gg95xv5dzg2mPMq,Love Me Anyway,False,66,False,track
1640,6hvczQ05jc1yGlp9zhb95V,Kill This Love,False,79,False,track
1641,7dt6x5M1jzdTEt8oCbisTK,Better Now,True,85,False,track
1642,2RSHsoi04658QL5xgQVov3,Bad Liar,False,83,False,track
1643,40Zb4FZ6nS1Hj8RVfaLkCV,Slide,True,52,False,track
1644,0W5oXFrxZNBTIS1eMW9Ofz,Saturday Nights,True,61,False,track
1645,577YBGuskWkVDCxZrLRB4v,Pure Cocaine,True,85,False,track
1646,74CEfiZthUGX5yUNNUM4bj,This Is It,False,66,False,track
1647,3Tc57t9l2O8FwQZtQOvPXK,My Strange Addiction,False,76,False,track
1648,5HWyueCTCOdIwDHk5kF4qZ,Let Me Down Slowly,False,2,False,track
1649,4QIo4oxwzzafcBWkKjDpXY,Xanny,False,74,False,track
1650,2TLDilmv1UmRTfyb7f2Hrx,One That Got Away,False,56,False,track
1651,3gE4eQH3K83Sght0ZLvuBK,MIA,False,82,False,track
1652,42fw0rxRO2xbesF6mJfd4Y,Tequila,False,78,False,track
1653,2GGMabyHXnJmjY6CXhhB2e,Money,True,75,False,track
1654,0JHREzo9WzIP4vyybhSKPa,Blue On Black,False,64,False,track
1655,4iVD0fTHGxV9JWloujsL3s,Double Up,True,67,False,track
1656,1Pj5oOFzLYELyyeh1IYRK0,Undrunk,True,64,False,track
1657,39xWBHPM4E9MwzEy5gbM7p,Last Time That I Checc'd,True,66,False,track
1658,7grWGhX8SHNmyGOkMNVMCt,There Was This Girl,False,73,False,track
1659,2XKFnwB6djxrJCjR3PdeRb,My Bad,False,61,False,track
1660,09oZ9eXQ2fo6YDrPzJqAoP,Outta My Head,False,70,False,track
1661,6tsOcBnaKgzK22yEiqRh8P,Monopoly,True,65,False,track
1662,2vsuel3g4zaLYSOY0mOMbi,Bad Luck,False,60,False,track
1663,2swZ0X1njeU32SNJeBKIfW,Inmortal,False,69,False,track
1664,6fIjnWrv46njJHLDAY2JdC,Dedication,True,61,False,track
1665,6hkQ6OQ6nhe7QCckH91aGa,Victory Lap,True,63,False,track
